"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","hosein-New-Server",,,,"User:","root"
"Cmdline:","dstat -m -c -d --output stat_hadoop_16_2133_2_0_12.csv",,,,"Date:","15 Mar 2018 01:42:16 EDT"

"memory usage",,,,"total cpu usage",,,,,,"dsk/total",
"used","buff","cach","free","usr","sys","idl","wai","hiq","siq","read","writ"
1403478016.0,5001216.0,50503680.0,15278530560.0,27.382,0.603,71.498,0.354,0.0,0.163,35781447.349,10554225.996
547008512.0,6594560.0,85585920.0,16098324480.0,9.691,2.005,87.636,0.251,0.0,0.418,36507648.0,0.0
619859968.0,7135232.0,97136640.0,16013381632.0,13.244,1.006,84.158,1.174,0.0,0.419,19136512.0,8192.0
594288640.0,7725056.0,98820096.0,16036679680.0,14.892,0.915,84.027,0.0,0.0,0.166,1122304.0,32768.0
638390272.0,7725056.0,101699584.0,15989698560.0,13.854,0.588,84.047,1.427,0.0,0.084,8302592.0,0.0
675168256.0,8073216.0,103174144.0,15951097856.0,4.519,0.837,89.205,5.021,0.0,0.418,33038336.0,311296.0
708804608.0,8093696.0,106106880.0,15914508288.0,7.0,0.667,90.500,1.583,0.0,0.250,14057472.0,131072.0
775921664.0,8093696.0,106708992.0,15846789120.0,6.381,0.756,90.344,2.099,0.0,0.420,41099264.0,0.0
790253568.0,8101888.0,107225088.0,15831932928.0,1.674,0.335,97.490,0.418,0.0,0.084,12935168.0,147456.0
821575680.0,8101888.0,107393024.0,15800442880.0,1.171,0.585,91.890,5.936,0.0,0.418,30445568.0,0.0
870629376.0,8110080.0,107724800.0,15751049216.0,6.208,1.007,88.926,3.356,0.0,0.503,43917312.0,40960.0
910053376.0,8114176.0,107692032.0,15711653888.0,1.846,1.174,95.554,1.258,0.0,0.168,37072896.0,0.0
1053286400.0,8658944.0,108773376.0,15566794752.0,9.242,1.832,85.928,2.165,0.0,0.833,53276672.0,0.0
1105195008.0,8663040.0,108793856.0,15514861568.0,6.767,1.003,91.145,0.752,0.0,0.334,41164800.0,0.0
1154736128.0,8671232.0,108814336.0,15465291776.0,7.018,0.919,89.808,1.921,0.0,0.334,39911424.0,0.0
1238773760.0,8839168.0,110030848.0,15379869696.0,9.833,1.250,87.667,0.750,0.0,0.500,13737984.0,0.0
1330892800.0,8851456.0,110215168.0,15287554048.0,21.464,0.915,76.622,0.333,0.0,0.666,8380416.0,237568.0
1406857216.0,8851456.0,114827264.0,15206977536.0,19.016,0.917,77.731,1.334,0.0,1.001,18198528.0,0.0
