"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","hosein-New-Server",,,,"User:","root"
"Cmdline:","dstat -m -c -d --output stat_flink_16_2133_2_0_12.csv",,,,"Date:","15 Mar 2018 00:30:10 EDT"

"memory usage",,,,"total cpu usage",,,,,,"dsk/total",
"used","buff","cach","free","usr","sys","idl","wai","hiq","siq","read","writ"
697991168.0,10719232.0,613937152.0,15414865920.0,20.880,0.386,78.391,0.219,0.0,0.124,14029974.220,6572873.399
804204544.0,5902336.0,93995008.0,15833411584.0,20.778,2.566,73.758,1.904,0.0,0.993,50208768.0,0.0
1353138176.0,5914624.0,114876416.0,15263584256.0,34.057,2.671,62.187,0.751,0.0,0.334,20983808.0,0.0
3375173632.0,6074368.0,116428800.0,13239836672.0,24.813,7.744,66.195,0.500,0.0,0.749,3977216.0,40960.0
8053022720.0,6209536.0,127393792.0,8550887424.0,23.225,28.321,47.953,0.167,0.0,0.334,11145216.0,0.0
12400422912.0,6217728.0,133386240.0,4197486592.0,44.796,31.141,23.564,0.333,0.0,0.167,31903744.0,163840.0
13157330944.0,6217728.0,133480448.0,3440484352.0,66.057,4.908,26.290,1.830,0.0,0.915,35229696.0,0.0
13196034048.0,6434816.0,248729600.0,3286315008.0,19.147,0.836,78.846,0.753,0.0,0.418,101203968.0,0.0
13193728000.0,6438912.0,398008320.0,3139338240.0,15.187,1.162,83.154,0.0,0.0,0.498,70307840.0,0.0
16001818624.0,6447104.0,398163968.0,331083776.0,54.174,18.865,26.294,0.167,0.0,0.501,733184.0,114688.0
16049201152.0,6459392.0,430604288.0,251248640.0,60.351,1.169,38.147,0.167,0.0,0.167,40960.0,90521600.0
16040271872.0,6307840.0,533069824.0,157863936.0,27.759,1.698,66.129,4.329,0.0,0.085,180228096.0,122597376.0
16097034240.0,6270976.0,478846976.0,155361280.0,94.921,2.498,2.082,0.333,0.0,0.167,349069312.0,35934208.0
16123875328.0,6275072.0,450289664.0,157073408.0,78.803,0.998,19.784,0.083,0.0,0.333,40960.0,212992.0
16118398976.0,6275072.0,456507392.0,156332032.0,82.998,1.340,15.494,0.0,0.0,0.168,163454976.0,995328.0
16118075392.0,6291456.0,448245760.0,164900864.0,86.805,1.494,11.286,0.083,0.0,0.332,196874240.0,749568.0
16119209984.0,6230016.0,448991232.0,163082240.0,91.333,1.917,6.583,0.0,0.0,0.167,355143680.0,315392.0
16115658752.0,6098944.0,461488128.0,154267648.0,84.577,2.263,12.992,0.0,0.0,0.168,350064640.0,274432.0
16115650560.0,6082560.0,464879616.0,150900736.0,89.842,2.248,7.744,0.0,0.0,0.167,390815744.0,131072.0
16113520640.0,5496832.0,463781888.0,154714112.0,90.158,2.252,7.339,0.083,0.0,0.167,380108800.0,2367488.0
16111398912.0,1003520.0,462606336.0,162504704.0,98.080,1.503,0.167,0.0,0.0,0.250,254107648.0,2732032.0
16111390720.0,1011712.0,462606336.0,162504704.0,92.673,0.083,7.244,0.0,0.0,0.0,32768.0,36864.0
16112029696.0,1011712.0,462602240.0,161869824.0,99.666,0.083,0.250,0.0,0.0,0.0,57344.0,0.0
16112152576.0,1011712.0,462606336.0,161742848.0,92.436,0.166,7.398,0.0,0.0,0.0,53248.0,0.0
16112283648.0,1011712.0,462602240.0,161615872.0,92.494,0.167,7.339,0.0,0.0,0.0,24576.0,0.0
16112279552.0,1011712.0,462606336.0,161615872.0,99.333,0.0,0.667,0.0,0.0,0.0,36864.0,0.0
16112394240.0,1019904.0,462610432.0,161488896.0,92.590,0.167,7.161,0.0,0.0,0.083,32768.0,32768.0
16112422912.0,1019904.0,462614528.0,161456128.0,92.500,0.167,7.333,0.0,0.0,0.0,12288.0,0.0
16112545792.0,1019904.0,462618624.0,161329152.0,96.823,0.084,3.094,0.0,0.0,0.0,40960.0,0.0
16112549888.0,1019904.0,462614528.0,161329152.0,95.163,0.0,4.837,0.0,0.0,0.0,36864.0,0.0
