"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","hosein-New-Server",,,,"User:","root"
"Cmdline:","dstat -m -c -d --output stat_spark_16_2133_2_0_8.csv",,,,"Date:","15 Mar 2018 21:35:54 EDT"

"memory usage",,,,"total cpu usage",,,,,,"dsk/total",
"used","buff","cach","free","usr","sys","idl","wai","hiq","siq","read","writ"
1064222720.0,4456448.0,65413120.0,15604162560.0,20.613,0.735,78.390,0.159,0.0,0.103,31159309.633,6507204.626
1154867200.0,6307840.0,80015360.0,15497064448.0,19.024,2.378,76.345,1.877,0.0,0.375,16572416.0,0.0
1074475008.0,7540736.0,91521024.0,15564718080.0,14.806,1.882,80.678,2.008,0.0,0.627,18784256.0,40960.0
1170751488.0,7684096.0,98922496.0,15460896768.0,18.625,1.0,78.875,1.0,0.0,0.500,8040448.0,32768.0
1290010624.0,7847936.0,110354432.0,15330041856.0,26.382,1.633,70.854,1.131,0.0,0.0,11706368.0,0.0
1643978752.0,8712192.0,119705600.0,14965858304.0,48.686,4.380,45.307,1.126,0.0,0.501,12554240.0,278528.0
1898127360.0,8847360.0,129822720.0,14701457408.0,66.162,2.904,29.924,0.758,0.0,0.253,10944512.0,8192.0
2660618240.0,9138176.0,130338816.0,13938159616.0,60.401,5.639,33.709,0.0,0.0,0.251,712704.0,0.0
3352625152.0,9461760.0,131731456.0,13244436480.0,63.636,5.106,30.760,0.125,0.0,0.374,1589248.0,376832.0
4680957952.0,9482240.0,245104640.0,11802710016.0,82.733,6.584,9.441,0.497,0.0,0.745,227082240.0,0.0
6112182272.0,9490432.0,399765504.0,10216816640.0,69.193,8.696,20.745,0.373,0.0,0.994,309428224.0,217088.0
6119071744.0,9490432.0,568463360.0,10041229312.0,76.721,2.253,20.150,0.375,0.0,0.501,339533824.0,0.0
6136057856.0,9490432.0,742891520.0,9849815040.0,75.312,2.120,21.197,0.249,0.0,1.122,347152384.0,0.0
6628462592.0,9490432.0,907509760.0,9192792064.0,73.225,4.359,21.295,0.374,0.0,0.747,330158080.0,0.0
6653968384.0,9543680.0,1029668864.0,9045073920.0,87.327,2.384,9.410,0.125,0.0,0.753,242683904.0,0.0
6675136512.0,9551872.0,1199140864.0,8854425600.0,77.019,1.988,19.752,0.248,0.0,0.994,340037632.0,135168.0
6698893312.0,9576448.0,1375125504.0,8654659584.0,73.983,3.083,21.455,0.247,0.0,1.233,351072256.0,2392064.0
6727024640.0,9576448.0,1549078528.0,8452575232.0,76.125,2.0,21.125,0.375,0.0,0.375,349261824.0,0.0
6742155264.0,9576448.0,1701367808.0,8285155328.0,75.187,1.746,22.070,0.374,0.0,0.623,304533504.0,0.0
6766518272.0,9637888.0,1869303808.0,8092794880.0,82.500,2.500,14.125,0.250,0.0,0.625,333381632.0,0.0
6790717440.0,9637888.0,2042736640.0,7895162880.0,75.031,2.008,22.459,0.376,0.0,0.125,348688384.0,0.0
6818750464.0,9646080.0,2216341504.0,7693516800.0,74.844,2.253,22.278,0.250,0.0,0.375,345530368.0,274432.0
6835732480.0,9646080.0,2390429696.0,7502446592.0,74.254,2.363,22.264,0.249,0.0,0.871,348307456.0,0.0
6866931712.0,9670656.0,2548731904.0,7312920576.0,77.278,2.122,19.600,0.250,0.0,0.749,316391424.0,0.0
6880763904.0,9695232.0,2722430976.0,7125364736.0,78.0,2.375,18.875,0.500,0.0,0.250,346533888.0,0.0
6894985216.0,9695232.0,2896474112.0,6937100288.0,75.346,1.635,22.264,0.252,0.0,0.503,348409856.0,0.0
6905319424.0,9703424.0,3071574016.0,6751657984.0,74.937,1.629,22.932,0.251,0.0,0.251,350703616.0,135168.0
6918651904.0,9703424.0,3236454400.0,6573445120.0,74.564,2.120,22.444,0.249,0.0,0.623,329072640.0,0.0
6923624448.0,9752576.0,3399684096.0,6405193728.0,77.472,1.752,19.524,0.375,0.0,0.876,326221824.0,0.0
6931894272.0,9760768.0,3575357440.0,6221242368.0,74.194,2.357,22.084,0.372,0.0,0.993,350953472.0,0.0
6932176896.0,9760768.0,3750731776.0,6045585408.0,75.439,1.880,22.180,0.251,0.0,0.251,350523392.0,0.0
6942466048.0,9768960.0,3922165760.0,5863854080.0,75.126,1.759,22.236,0.377,0.0,0.503,343490560.0,131072.0
