"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","hosein-New-Server",,,,"User:","root"
"Cmdline:","dstat -m -c -d --output stat_flink_16_2133_2_0_8.csv",,,,"Date:","15 Mar 2018 21:07:31 EDT"

"memory usage",,,,"total cpu usage",,,,,,"dsk/total",
"used","buff","cach","free","usr","sys","idl","wai","hiq","siq","read","writ"
1507934208.0,663552.0,594509824.0,14635147264.0,15.852,0.663,83.256,0.129,0.0,0.099,26088306.447,5334989.385
1626394624.0,5976064.0,109744128.0,14996140032.0,33.621,3.448,59.852,2.217,0.0,0.862,49008640.0,0.0
2118864896.0,6266880.0,130420736.0,14482702336.0,47.051,4.391,47.302,1.004,0.0,0.251,20660224.0,0.0
4082192384.0,6557696.0,139264000.0,12510240768.0,31.382,12.204,55.791,0.249,0.0,0.374,9277440.0,40960.0
8709226496.0,6557696.0,141967360.0,7880503296.0,29.293,32.323,38.258,0.126,0.0,0.0,2584576.0,0.0
12991361024.0,6742016.0,154456064.0,3585695744.0,47.250,32.875,19.250,0.500,0.0,0.125,18669568.0,0.0
13817049088.0,6787072.0,170061824.0,2744356864.0,91.364,7.509,1.126,0.0,0.0,0.0,30359552.0,610304.0
13883338752.0,6975488.0,377901056.0,2470039552.0,31.281,2.889,65.578,0.126,0.0,0.126,106921984.0,0.0
13914624000.0,6991872.0,445353984.0,2371284992.0,23.559,1.128,74.937,0.251,0.0,0.125,9846784.0,196608.0
14676975616.0,6991872.0,532578304.0,1521709056.0,31.156,8.040,60.678,0.0,0.0,0.126,4096.0,0.0
16551436288.0,524288.0,23756800.0,162537472.0,21.667,23.889,5.159,48.810,0.0,0.476,24543232.0,493834240.0
16463237120.0,872448.0,89890816.0,184254464.0,66.768,6.098,22.256,3.963,0.0,0.915,144228352.0,54472704.0
16392445952.0,778240.0,171745280.0,173285376.0,97.004,2.497,0.125,0.0,0.0,0.375,269287424.0,35897344.0
16415281152.0,573440.0,152260608.0,170139648.0,92.884,3.121,3.995,0.0,0.0,0.0,98316288.0,49020928.0
16415707136.0,729088.0,153505792.0,168312832.0,93.985,0.627,5.263,0.125,0.0,0.0,1413120.0,65536.0
16360873984.0,684032.0,209899520.0,166797312.0,95.854,2.764,1.131,0.0,0.0,0.251,263303168.0,57311232.0
16343896064.0,692224.0,233705472.0,159961088.0,91.228,1.003,7.644,0.0,0.0,0.125,95481856.0,16838656.0
16296108032.0,692224.0,266657792.0,174796800.0,96.863,2.258,0.502,0.0,0.0,0.376,257585152.0,49041408.0
16254517248.0,696320.0,312111104.0,170930176.0,92.0,2.125,5.625,0.0,0.0,0.250,238481408.0,24211456.0
16229601280.0,696320.0,343048192.0,164909056.0,95.620,2.003,2.128,0.0,0.0,0.250,215879680.0,21020672.0
16208203776.0,688128.0,364851200.0,164511744.0,93.641,1.621,4.489,0.0,0.0,0.249,181506048.0,18558976.0
16185618432.0,692224.0,396795904.0,155148288.0,91.729,1.880,6.015,0.0,0.0,0.376,225869824.0,20828160.0
16151490560.0,692224.0,406044672.0,180027392.0,96.725,2.267,0.756,0.126,0.0,0.126,220364800.0,27373568.0
16131465216.0,815104.0,445415424.0,160559104.0,90.464,2.008,7.026,0.251,0.0,0.251,229986304.0,19316736.0
16117858304.0,815104.0,446935040.0,172646400.0,98.377,1.498,0.125,0.0,0.0,0.0,146894848.0,9850880.0
16118157312.0,815104.0,446914560.0,172367872.0,99.624,0.251,0.125,0.0,0.0,0.0,86016.0,0.0
16113446912.0,823296.0,446926848.0,177057792.0,92.866,0.501,6.633,0.0,0.0,0.0,53248.0,32768.0
16113561600.0,823296.0,446939136.0,176930816.0,99.625,0.375,0.0,0.0,0.0,0.0,45056.0,0.0
16113684480.0,966656.0,447942656.0,175661056.0,93.134,0.250,6.492,0.125,0.0,0.0,1191936.0,57344.0
16115752960.0,966656.0,464158720.0,157376512.0,99.376,0.375,0.125,0.0,0.0,0.125,18231296.0,0.0
16115757056.0,1806336.0,464203776.0,156487680.0,93.508,0.375,6.117,0.0,0.0,0.0,929792.0,0.0
16115888128.0,1814528.0,464191488.0,156360704.0,99.251,0.375,0.375,0.0,0.0,0.0,86016.0,28672.0
16116248576.0,1814528.0,464211968.0,155979776.0,93.758,0.125,6.117,0.0,0.0,0.0,24576.0,0.0
16116379648.0,1814528.0,464207872.0,155852800.0,99.750,0.125,0.125,0.0,0.0,0.0,86016.0,0.0
16116502528.0,1814528.0,464211968.0,155725824.0,99.377,0.499,0.125,0.0,0.0,0.0,65536.0,0.0
16116629504.0,1814528.0,464211968.0,155598848.0,93.852,0.125,6.023,0.0,0.0,0.0,40960.0,0.0
16116563968.0,1822720.0,464195584.0,155672576.0,99.750,0.250,0.0,0.0,0.0,0.0,45056.0,28672.0
16116801536.0,1822720.0,464211968.0,155418624.0,94.243,0.125,5.632,0.0,0.0,0.0,40960.0,0.0
16116797440.0,1822720.0,464216064.0,155418624.0,99.500,0.500,0.0,0.0,0.0,0.0,28672.0,0.0
16116916224.0,1822720.0,464224256.0,155291648.0,93.275,0.249,6.351,0.0,0.0,0.125,24576.0,0.0
16117010432.0,1822720.0,464224256.0,155197440.0,99.875,0.0,0.125,0.0,0.0,0.0,53248.0,0.0
16117248000.0,1830912.0,464232448.0,154943488.0,93.750,0.250,6.0,0.0,0.0,0.0,40960.0,28672.0
16117256192.0,1847296.0,464207872.0,154943488.0,99.625,0.375,0.0,0.0,0.0,0.0,57344.0,225280.0
16114810880.0,1847296.0,438374400.0,183222272.0,93.992,0.375,5.632,0.0,0.0,0.0,36864.0,2220032.0
16116162560.0,1847296.0,438767616.0,181477376.0,99.374,0.250,0.375,0.0,0.0,0.0,483328.0,0.0
16116891648.0,1847296.0,438800384.0,180715520.0,95.620,0.751,3.630,0.0,0.0,0.0,28672.0,0.0
