"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","hosein-New-Server",,,,"User:","root"
"Cmdline:","dstat -m -c -d --output stat_hadoop_16_2133_2_0_8.csv",,,,"Date:","15 Mar 2018 22:33:50 EDT"

"memory usage",,,,"total cpu usage",,,,,,"dsk/total",
"used","buff","cach","free","usr","sys","idl","wai","hiq","siq","read","writ"
1314287616.0,4288512.0,36388864.0,15383289856.0,25.402,0.885,73.334,0.211,0.0,0.168,40542371.797,8773472.271
554504192.0,6189056.0,72515584.0,16105046016.0,14.791,2.528,80.152,2.149,0.0,0.379,38420480.0,0.0
624979968.0,6893568.0,84385792.0,16021995520.0,21.159,1.259,77.078,0.378,0.0,0.126,13348864.0,8192.0
601534464.0,7487488.0,85880832.0,16043352064.0,22.334,1.631,76.035,0.0,0.0,0.0,1089536.0,32768.0
644919296.0,7487488.0,88752128.0,15997095936.0,20.651,0.751,75.845,2.378,0.0,0.375,8642560.0,0.0
682274816.0,7667712.0,89690112.0,15958622208.0,6.281,1.256,86.683,5.151,0.0,0.628,33632256.0,311296.0
748371968.0,7716864.0,93573120.0,15888592896.0,16.875,1.375,73.875,6.875,0.0,1.0,25034752.0,139264.0
812810240.0,7733248.0,94511104.0,15823200256.0,5.395,2.384,88.206,3.513,0.0,0.502,51286016.0,0.0
854978560.0,7741440.0,94236672.0,15781298176.0,3.909,1.261,91.803,2.522,0.0,0.504,38940672.0,172032.0
900771840.0,7745536.0,94912512.0,15734824960.0,5.303,1.010,91.540,1.894,0.0,0.253,32448512.0,0.0
1028157440.0,8290304.0,108367872.0,15593439232.0,11.587,2.267,80.856,3.904,0.0,1.385,58761216.0,0.0
1085231104.0,8577024.0,108146688.0,15536300032.0,5.125,2.0,91.500,1.125,0.0,0.250,40013824.0,139264.0
1134252032.0,8581120.0,108134400.0,15487287296.0,13.224,1.511,83.627,1.008,0.0,0.630,38735872.0,0.0
1212481536.0,8765440.0,109404160.0,15407603712.0,14.392,2.233,81.017,0.993,0.0,1.365,25210880.0,0.0
1311989760.0,8765440.0,109703168.0,15307796480.0,33.209,1.368,64.303,0.871,0.0,0.249,6950912.0,0.0
1365897216.0,8765440.0,113795072.0,15249797120.0,26.335,1.118,71.180,0.745,0.0,0.621,12857344.0,0.0
1467265024.0,8798208.0,117309440.0,15144882176.0,42.072,1.373,55.805,0.250,0.0,0.499,4108288.0,229376.0
1495293952.0,8798208.0,117813248.0,15116349440.0,20.724,0.749,77.154,0.874,0.0,0.499,6217728.0,40960.0
1507753984.0,8798208.0,117923840.0,15103778816.0,1.370,0.872,95.517,1.993,0.0,0.249,9183232.0,0.0
1670537216.0,9027584.0,118824960.0,14939865088.0,25.977,5.044,63.052,4.288,0.0,1.639,49508352.0,98304.0
2041933824.0,9027584.0,118865920.0,14568427520.0,89.773,4.545,5.682,0.0,0.0,0.0,217088.0,0.0
2258075648.0,9076736.0,118992896.0,14352109568.0,92.337,4.271,2.638,0.251,0.0,0.503,9551872.0,3330048.0
2431660032.0,9084928.0,119779328.0,14177730560.0,94.347,3.643,1.508,0.126,0.0,0.377,10334208.0,0.0
3106717696.0,9101312.0,204582912.0,13417852928.0,89.862,6.508,3.129,0.125,0.0,0.375,173346816.0,0.0
3104743424.0,9101312.0,297123840.0,13327286272.0,84.913,1.247,13.092,0.125,0.0,0.623,185786368.0,0.0
3142815744.0,9101312.0,324915200.0,13261422592.0,97.875,1.750,0.250,0.0,0.0,0.125,56131584.0,0.0
3144183808.0,9113600.0,328216576.0,13256740864.0,82.192,0.498,16.936,0.0,0.0,0.374,6062080.0,360448.0
3144331264.0,9113600.0,328704000.0,13256105984.0,75.622,0.0,23.632,0.0,0.0,0.746,696320.0,0.0
3161153536.0,9117696.0,328708096.0,13239275520.0,90.762,0.749,8.240,0.0,0.0,0.250,409600.0,1236992.0
3195867136.0,9117696.0,368295936.0,13164974080.0,92.741,2.879,3.880,0.125,0.0,0.375,79212544.0,0.0
3197202432.0,9117696.0,444506112.0,13087428608.0,90.660,1.121,6.974,0.125,0.0,1.121,153473024.0,0.0
3197575168.0,9125888.0,451776512.0,13079777280.0,84.060,0.498,14.819,0.0,0.0,0.623,14180352.0,2097152.0
3234177024.0,9125888.0,451796992.0,13043154944.0,79.777,1.365,17.742,0.0,0.0,1.117,323584.0,0.0
3248906240.0,9125888.0,452177920.0,13028044800.0,85.093,0.248,13.913,0.124,0.0,0.621,1589248.0,0.0
3246903296.0,9134080.0,499396608.0,12982820864.0,82.690,0.872,15.193,0.125,0.0,1.121,93880320.0,57344.0
3253342208.0,9134080.0,569171968.0,12906606592.0,95.363,2.130,2.381,0.0,0.0,0.125,146378752.0,0.0
3253637120.0,9142272.0,577384448.0,12898091008.0,87.049,0.374,12.204,0.0,0.0,0.374,16515072.0,131072.0
3254382592.0,9142272.0,577773568.0,12896956416.0,75.187,0.374,23.940,0.125,0.0,0.374,557056.0,0.0
3256057856.0,9142272.0,578035712.0,12895019008.0,79.478,1.119,18.781,0.0,0.0,0.622,1695744.0,0.0
3258568704.0,9142272.0,641200128.0,12829343744.0,79.383,1.111,17.531,0.247,0.0,1.728,127807488.0,0.0
3259592704.0,9142272.0,700887040.0,12768632832.0,94.279,1.368,3.731,0.124,0.0,0.498,119726080.0,0.0
3261206528.0,9150464.0,704122880.0,12763774976.0,81.297,0.873,16.708,0.623,0.0,0.499,6897664.0,65536.0
3262377984.0,9150464.0,704114688.0,12762611712.0,76.090,0.498,22.416,0.249,0.0,0.747,798720.0,0.0
3262885888.0,9162752.0,709341184.0,12756865024.0,75.310,0.372,23.325,0.248,0.0,0.744,10612736.0,0.0
3265212416.0,9162752.0,787275776.0,12676603904.0,81.258,1.356,15.290,0.123,0.0,1.973,155922432.0,0.0
3264507904.0,9162752.0,828665856.0,12635918336.0,97.253,1.373,1.124,0.0,0.0,0.250,83501056.0,0.0
3264598016.0,9175040.0,829231104.0,12635250688.0,79.052,0.249,20.075,0.0,0.0,0.623,225280.0,122880.0
3265286144.0,9179136.0,829235200.0,12634554368.0,78.856,0.746,20.149,0.124,0.0,0.124,335872.0,2412544.0
3266170880.0,9179136.0,844042240.0,12618862592.0,76.770,0.870,21.366,0.124,0.0,0.870,29601792.0,0.0
3266760704.0,9179136.0,929943552.0,12532371456.0,84.491,1.241,12.531,0.124,0.0,1.613,170573824.0,0.0
3266953216.0,9179136.0,936030208.0,12526092288.0,95.256,0.874,3.496,0.0,0.0,0.375,11976704.0,0.0
3268145152.0,9187328.0,935940096.0,12524982272.0,76.060,0.998,22.569,0.0,0.0,0.374,380928.0,126976.0
3268161536.0,9187328.0,936132608.0,12524773376.0,75.031,0.248,23.975,0.0,0.0,0.745,249856.0,0.0
3270799360.0,9187328.0,940085248.0,12518182912.0,84.184,0.498,14.944,0.125,0.0,0.249,7348224.0,0.0
3270508544.0,9191424.0,943816704.0,12514738176.0,76.208,1.239,21.809,0.124,0.0,0.620,7344128.0,0.0
3057319936.0,9355264.0,941772800.0,12729806848.0,90.428,1.889,7.053,0.504,0.0,0.126,5718016.0,16384.0
1938329600.0,9428992.0,940961792.0,13849534464.0,59.097,5.772,34.253,0.376,0.0,0.502,3932160.0,270336.0
2249756672.0,9428992.0,941006848.0,13538062336.0,93.233,5.013,1.754,0.0,0.0,0.0,126976.0,0.0
2550878208.0,9428992.0,956342272.0,13221605376.0,92.893,4.489,2.618,0.0,0.0,0.0,26894336.0,0.0
2674491392.0,9428992.0,972382208.0,13081952256.0,94.228,2.384,3.137,0.0,0.0,0.251,30433280.0,0.0
3220615168.0,9441280.0,1063653376.0,12444545024.0,93.216,5.528,1.005,0.0,0.0,0.251,183554048.0,0.0
3232251904.0,9465856.0,1135480832.0,12361056256.0,87.702,1.615,9.317,0.248,0.0,1.118,147910656.0,372736.0
3264167936.0,9474048.0,1157152768.0,12307460096.0,97.872,1.627,0.250,0.0,0.0,0.250,45375488.0,2662400.0
3276464128.0,9474048.0,1158610944.0,12293705728.0,87.065,1.244,11.070,0.0,0.0,0.622,2064384.0,0.0
3277291520.0,9474048.0,1165058048.0,12286431232.0,78.837,0.371,19.307,0.124,0.0,1.361,12726272.0,0.0
3279548416.0,9474048.0,1177620480.0,12271611904.0,97.0,0.875,2.0,0.0,0.0,0.125,25567232.0,73728.0
3276771328.0,9482240.0,1228685312.0,12223315968.0,89.263,1.248,8.864,0.125,0.0,0.499,101568512.0,200704.0
3276783616.0,9482240.0,1275703296.0,12176285696.0,96.996,1.502,1.377,0.0,0.0,0.125,94461952.0,0.0
3277815808.0,9482240.0,1279025152.0,12171931648.0,82.316,0.498,16.687,0.0,0.0,0.498,5795840.0,0.0
3278622720.0,9482240.0,1284911104.0,12165238784.0,76.427,0.620,21.836,0.0,0.0,1.117,12386304.0,0.0
3287957504.0,9482240.0,1299992576.0,12140822528.0,94.022,0.872,4.483,0.125,0.0,0.498,28893184.0,0.0
3284217856.0,9490432.0,1366749184.0,12077797376.0,83.744,1.355,12.808,0.123,0.0,1.970,133218304.0,73728.0
3284836352.0,9490432.0,1403494400.0,12040433664.0,98.623,1.252,0.125,0.0,0.0,0.0,75284480.0,0.0
3284922368.0,9490432.0,1405251584.0,12038590464.0,80.597,0.498,18.035,0.0,0.0,0.871,1622016.0,0.0
3284992000.0,9490432.0,1413017600.0,12030754816.0,75.619,0.495,22.896,0.0,0.0,0.990,15519744.0,0.0
3285934080.0,9490432.0,1444163584.0,11998666752.0,83.807,0.865,13.968,0.124,0.0,1.236,61915136.0,0.0
3280461824.0,9498624.0,1510825984.0,11937468416.0,89.428,1.368,8.458,0.124,0.0,0.622,132829184.0,69632.0
3281395712.0,9498624.0,1528610816.0,11918749696.0,93.125,0.625,6.0,0.0,0.0,0.250,35475456.0,2416640.0
3281461248.0,9498624.0,1528737792.0,11918557184.0,76.155,0.874,22.472,0.0,0.0,0.499,323584.0,0.0
3281805312.0,9498624.0,1539330048.0,11907620864.0,76.143,0.618,21.755,0.247,0.0,1.236,21016576.0,0.0
3283374080.0,9498624.0,1593077760.0,11852304384.0,83.686,0.747,14.570,0.0,0.0,0.996,107573248.0,0.0
3284942848.0,9506816.0,1649577984.0,11794227200.0,96.0,1.250,2.375,0.125,0.0,0.250,113139712.0,135168.0
3285139456.0,9506816.0,1655566336.0,11788042240.0,86.800,0.747,11.955,0.0,0.0,0.498,10821632.0,0.0
3285463040.0,9506816.0,1655562240.0,11787722752.0,75.125,0.250,24.250,0.0,0.0,0.375,45056.0,0.0
3286642688.0,9506816.0,1677209600.0,11764895744.0,78.501,0.860,19.042,0.123,0.0,1.474,41086976.0,0.0
3288494080.0,9506816.0,1740820480.0,11699433472.0,87.995,1.361,9.530,0.0,0.0,1.114,129294336.0,131072.0
3288494080.0,9515008.0,1761325056.0,11678920704.0,97.883,0.747,1.121,0.0,0.0,0.249,40697856.0,73728.0
3288432640.0,9515008.0,1761595392.0,11678711808.0,77.431,0.623,21.446,0.0,0.0,0.499,36864.0,0.0
3289247744.0,9515008.0,1761595392.0,11677896704.0,76.799,0.620,21.464,0.0,0.0,1.117,36864.0,1667072.0
3289161728.0,9519104.0,1769078784.0,11670495232.0,75.589,0.867,22.800,0.124,0.0,0.620,14069760.0,0.0
3293511680.0,9519104.0,1769365504.0,11665858560.0,81.546,0.873,17.332,0.0,0.0,0.249,53248.0,0.0
2570174464.0,9564160.0,1766731776.0,12391784448.0,79.146,3.266,16.709,0.377,0.0,0.503,921600.0,274432.0
2063216640.0,9605120.0,1765453824.0,12899979264.0,89.686,5.535,4.654,0.0,0.0,0.126,425984.0,0.0
2353070080.0,9605120.0,1765507072.0,12610072576.0,92.695,3.526,3.778,0.0,0.0,0.0,40960.0,0.0
2514960384.0,9605120.0,1766027264.0,12447662080.0,94.856,3.262,1.757,0.0,0.0,0.125,98304.0,0.0
3021164544.0,9617408.0,1832415232.0,11875057664.0,91.855,4.762,2.256,0.376,0.0,0.752,145825792.0,0.0
3267166208.0,9646080.0,1912868864.0,11548573696.0,92.260,2.622,4.744,0.125,0.0,0.250,163422208.0,385024.0
3296432128.0,9646080.0,1959485440.0,11472691200.0,96.871,1.877,1.001,0.0,0.0,0.250,91815936.0,0.0
3310407680.0,9646080.0,1975078912.0,11443122176.0,96.010,0.873,2.993,0.0,0.0,0.125,30720000.0,0.0
3310432256.0,9646080.0,1976721408.0,11441455104.0,78.368,0.124,20.519,0.0,0.0,0.989,2932736.0,0.0
3315195904.0,9646080.0,1977298944.0,11436113920.0,90.738,1.126,8.010,0.0,0.0,0.125,1101824.0,0.0
3320573952.0,9654272.0,2009624576.0,11398402048.0,92.509,1.498,5.243,0.0,0.0,0.749,64655360.0,61440.0
3319676928.0,9654272.0,2062856192.0,11346067456.0,96.005,1.623,1.873,0.0,0.0,0.499,105189376.0,0.0
3321114624.0,9658368.0,2095128576.0,11312353280.0,93.633,1.248,4.869,0.125,0.0,0.125,65327104.0,3248128.0
3320987648.0,9658368.0,2097324032.0,11310284800.0,83.085,0.746,15.299,0.0,0.0,0.871,3731456.0,0.0
3330486272.0,9658368.0,2101690368.0,11296419840.0,81.852,0.247,16.543,0.123,0.0,1.235,8450048.0,0.0
3332890624.0,9666560.0,2136449024.0,11259248640.0,87.578,0.870,10.683,0.0,0.0,0.870,69046272.0,208896.0
3323678720.0,9666560.0,2190680064.0,11214229504.0,93.383,1.748,4.494,0.0,0.0,0.375,109432832.0,0.0
3324334080.0,9666560.0,2221809664.0,11182444544.0,97.385,0.623,1.743,0.125,0.0,0.125,61722624.0,0.0
3324727296.0,9666560.0,2224353280.0,11179507712.0,79.238,0.491,18.673,0.0,0.0,1.597,4493312.0,0.0
3329343488.0,9666560.0,2228715520.0,11170529280.0,85.697,0.746,12.935,0.0,0.0,0.622,8450048.0,0.0
3330260992.0,9674752.0,2272169984.0,11126149120.0,82.484,0.621,15.776,0.124,0.0,0.994,86827008.0,69632.0
3331239936.0,9674752.0,2330730496.0,11066609664.0,97.375,1.0,1.500,0.0,0.0,0.125,117243904.0,0.0
3331981312.0,9674752.0,2348621824.0,11047976960.0,91.646,1.372,6.359,0.125,0.0,0.499,35438592.0,0.0
3331821568.0,9674752.0,2348859392.0,11047899136.0,77.295,0.124,21.588,0.0,0.0,0.993,307200.0,0.0
3331850240.0,9674752.0,2357542912.0,11039186944.0,75.0,0.371,23.391,0.124,0.0,1.114,16826368.0,0.0
3333332992.0,9682944.0,2414796800.0,10980442112.0,82.054,1.609,15.223,0.124,0.0,0.990,114458624.0,65536.0
3335213056.0,9682944.0,2460610560.0,10932748288.0,98.620,1.129,0.251,0.0,0.0,0.0,90771456.0,0.0
3338518528.0,9682944.0,2475286528.0,10914766848.0,87.624,0.495,10.767,0.0,0.0,1.114,29564928.0,2408448.0
3345563648.0,9682944.0,2475286528.0,10907721728.0,79.926,1.115,17.968,0.0,0.0,0.991,385024.0,0.0
3346087936.0,9682944.0,2490212352.0,10892271616.0,75.646,0.615,21.894,0.123,0.0,1.722,29417472.0,0.0
3346300928.0,9695232.0,2551332864.0,10830925824.0,87.562,0.871,10.697,0.124,0.0,0.746,121966592.0,249856.0
3344420864.0,9695232.0,2576101376.0,10808037376.0,97.118,1.504,0.251,1.003,0.0,0.125,55115776.0,0.0
3344609280.0,9695232.0,2581336064.0,10802614272.0,84.483,0.616,13.424,0.123,0.0,1.355,10018816.0,0.0
3344699392.0,9695232.0,2581340160.0,10802520064.0,74.969,0.249,24.035,0.0,0.0,0.747,45056.0,0.0
